account_id,segment_name,arr,arr_headroom,health_score,upsell_label,propensity_score,propensity_decile,priority_tier,shap_driver_1,shap_value_1,shap_driver_2,shap_value_2,shap_driver_3,shap_value_3,rank
ACC-06876,At-Risk Dormant,9986.96,30013.04,57.05,1,0.4096,6,Medium,,,,,,,4683
ACC-01230,Growth-Stage Expanding,85811.63,414188.37,65.58,0,0.4096,6,Medium,,,,,,,4684
ACC-02829,At-Risk Dormant,1021.26,18978.74,47.59,0,0.4096,6,Medium,arr,-0.3003,contract_end_days,0.1809,arr_per_tenure_month,-0.1426,4685
ACC-09749,Loyal Mid-Market,3432.04,16567.96,78.98,0,0.4092,6,Medium,,,,,,,4686
ACC-03231,Early-Stage Potential,35353.0,114647.0,29.8,0,0.4091,6,Medium,health_score,-0.3086,num_products,-0.2257,arr,0.2156,4687
ACC-07474,Loyal Mid-Market,32679.79,7320.209999999999,72.85,0,0.4091,6,Medium,,,,,,,4688
ACC-08107,Loyal Mid-Market,10437.39,139562.61,54.74,0,0.4091,6,Medium,,,,,,,4689
ACC-04090,Early-Stage Potential,36579.78,113420.22,26.48,0,0.4091,6,Medium,health_score,-0.2479,num_products,-0.2401,arr,0.2181,4690
ACC-00375,Loyal Mid-Market,21568.57,128431.43,60.13,0,0.4091,6,Medium,,,,,,,4691
ACC-04038,Loyal Mid-Market,1112.35,18887.65,57.78,1,0.4091,6,Medium,,,,,,,4692
ACC-03517,Loyal Mid-Market,10046.26,29953.739999999998,41.46,1,0.4091,6,Medium,arr_utilization,0.1948,num_products,-0.1539,health_score,-0.125,4693
ACC-01274,Loyal Mid-Market,11786.21,28213.79,50.48,0,0.4091,6,Medium,num_products,0.3373,health_score,-0.1478,total_logins,-0.1202,4694
ACC-05647,Loyal Mid-Market,9168.71,30831.29,63.51,1,0.4091,6,Medium,num_products,0.26,avg_feature_adoption,0.14,health_score,0.132,4695
ACC-06736,At-Risk Dormant,5402.24,14597.76,59.78,0,0.4091,6,Medium,,,,,,,4696
ACC-02534,Growth-Stage Expanding,76243.55,423756.45,62.41,0,0.409,6,Medium,contract_end_days,0.3382,arr,0.2529,num_products,-0.1472,4697
ACC-05611,Growth-Stage Expanding,105793.04,394206.96,42.54,1,0.4089,6,Medium,,,,,,,4698
ACC-09245,Early-Stage Potential,35251.31,114748.69,44.25,0,0.4089,6,Medium,,,,,,,4699
ACC-03432,Loyal Mid-Market,2620.0,37380.0,56.73,1,0.4089,6,Medium,,,,,,,4700
ACC-00933,Early-Stage Potential,16653.9,133346.1,32.98,0,0.4089,6,Medium,,,,,,,4701
ACC-00832,Early-Stage Potential,12773.58,27226.42,53.56,0,0.4089,6,Medium,,,,,,,4702
ACC-01475,Loyal Mid-Market,5558.2,34441.8,63.25,0,0.4089,6,Medium,,,,,,,4703
ACC-05780,Growth-Stage Expanding,37465.67,462534.33,50.02,0,0.4084,6,Medium,,,,,,,4704
ACC-05355,Loyal Mid-Market,4810.61,15189.39,75.31,0,0.4084,6,Medium,,,,,,,4705
ACC-05296,Loyal Mid-Market,10614.74,29385.260000000002,71.05,0,0.4084,6,Medium,contract_end_days,-0.2597,num_products,0.2026,arr,-0.1442,4706
ACC-04730,Early-Stage Potential,12276.8,137723.2,45.83,0,0.4084,6,Medium,,,,,,,4707
ACC-04235,Growth-Stage Expanding,109951.2,390048.8,82.46,0,0.4084,6,Medium,,,,,,,4708
ACC-03758,Early-Stage Potential,25849.44,124150.56,52.49,0,0.4084,6,Medium,,,,,,,4709
ACC-09252,Early-Stage Potential,19797.55,130202.45,45.07,1,0.4084,6,Medium,,,,,,,4710
ACC-07395,Early-Stage Potential,322.05,19677.95,43.51,1,0.4084,6,Medium,,,,,,,4711
ACC-05004,At-Risk Dormant,20364.85,129635.15,39.1,0,0.4084,6,Medium,users_per_login,-0.183,num_products,0.179,health_score,-0.1769,4712
ACC-05453,At-Risk Dormant,8230.97,31769.03,61.04,0,0.4084,6,Medium,,,,,,,4713
ACC-06105,Loyal Mid-Market,44840.39,105159.61,81.19,0,0.4084,6,Medium,,,,,,,4714
ACC-05120,Early-Stage Potential,3776.88,36223.12,59.8,0,0.4084,6,Medium,,,,,,,4715
ACC-00605,At-Risk Dormant,1179.38,18820.62,43.92,1,0.4084,6,Medium,,,,,,,4716
ACC-09167,Loyal Mid-Market,8046.25,31953.75,68.85,1,0.4084,6,Medium,,,,,,,4717
ACC-05111,At-Risk Dormant,16874.43,133125.57,35.65,0,0.4084,6,Medium,,,,,,,4718
ACC-09484,Loyal Mid-Market,7214.08,32785.92,68.02,1,0.4084,6,Medium,,,,,,,4719
ACC-05574,Early-Stage Potential,665.51,19334.49,33.42,0,0.4084,6,Medium,,,,,,,4720
ACC-08404,At-Risk Dormant,694.96,19305.04,46.98,1,0.4084,6,Medium,,,,,,,4721
ACC-03686,Growth-Stage Expanding,40609.14,459390.86,49.73,0,0.4084,6,Medium,,,,,,,4722
ACC-07707,Loyal Mid-Market,9345.88,140654.12,57.32,1,0.4084,6,Medium,logins_per_user,0.3294,contract_end_days,-0.1754,nps_score,0.1198,4723
ACC-07844,Early-Stage Potential,11857.97,28142.03,30.37,1,0.4083,6,Medium,,,,,,,4724
ACC-02800,Early-Stage Potential,7732.92,32267.08,33.37,0,0.4083,6,Medium,,,,,,,4725
ACC-05013,Loyal Mid-Market,16925.44,133074.56,71.2,0,0.4082,6,Medium,,,,,,,4726
ACC-09068,Loyal Mid-Market,8340.01,31659.989999999998,58.0,0,0.4082,6,Medium,num_products,-0.1623,arr,-0.1269,health_score,-0.1185,4727
ACC-08213,Early-Stage Potential,2666.74,37333.26,46.45,0,0.4082,6,Medium,,,,,,,4728
ACC-09366,At-Risk Dormant,45537.0,104463.0,45.45,0,0.4082,6,Medium,,,,,,,4729
ACC-05133,Loyal Mid-Market,15131.06,134868.94,71.57,1,0.4082,6,Medium,logins_per_user,0.301,health_score,0.2554,peak_feature_adoption,-0.184,4730
ACC-07227,Growth-Stage Expanding,92111.19,407888.81,49.61,0,0.4082,6,Medium,logins_stddev,0.3239,avg_feature_adoption,0.2059,arr,0.1968,4731
ACC-08751,Loyal Mid-Market,9521.36,30478.64,56.08,1,0.4082,6,Medium,,,,,,,4732
ACC-02978,Early-Stage Potential,6171.42,33828.58,56.22,1,0.4082,6,Medium,,,,,,,4733
ACC-01784,At-Risk Dormant,23002.91,126997.09,42.26,0,0.4082,6,Medium,,,,,,,4734
ACC-08463,Early-Stage Potential,3809.15,36190.85,37.25,1,0.4081,6,Medium,,,,,,,4735
ACC-04477,Loyal Mid-Market,8713.88,31286.120000000003,64.89,1,0.4079,6,Medium,health_score,0.178,total_logins,0.1659,login_growth,-0.1451,4736
ACC-00056,Early-Stage Potential,6181.5,33818.5,32.05,0,0.4079,6,Medium,tenure_months,0.2258,peak_feature_adoption,0.1581,login_growth,0.1494,4737
ACC-09387,Early-Stage Potential,1852.89,18147.11,50.55,0,0.4077,6,Medium,,,,,,,4738
ACC-08916,Early-Stage Potential,40925.35,109074.65,32.68,0,0.4077,6,Medium,,,,,,,4739
ACC-08115,High-Value Engaged,249454.65,250545.35,44.65,0,0.4077,6,Medium,,,,,,,4740
ACC-00457,Early-Stage Potential,2451.11,17548.89,52.3,0,0.4077,6,Medium,num_products,0.2791,arr,-0.1934,num_users,0.1805,4741
ACC-08598,At-Risk Dormant,8864.85,31135.15,29.3,0,0.4077,6,Medium,,,,,,,4742
ACC-06869,Loyal Mid-Market,4342.86,35657.14,68.46,0,0.4077,6,Medium,nps_score,-0.2188,num_products,0.1907,arr,-0.1663,4743
ACC-07522,Early-Stage Potential,7777.7,142222.3,37.62,0,0.4077,6,Medium,,,,,,,4744
ACC-07110,High-Value Engaged,185872.71,314127.29000000004,42.84,0,0.4077,6,Medium,login_growth,-0.4597,avg_feature_adoption,-0.4571,logins_stddev,0.4348,4745
ACC-01825,Loyal Mid-Market,3989.82,36010.18,74.53,0,0.4077,6,Medium,,,,,,,4746
ACC-01135,Early-Stage Potential,1808.16,18191.84,40.23,0,0.4077,6,Medium,tenure_months,0.275,arr,-0.2441,arr_per_tenure_month,-0.1771,4747
ACC-02199,Early-Stage Potential,36937.27,113062.73000000001,44.97,0,0.4077,6,Medium,,,,,,,4748
ACC-02966,Early-Stage Potential,12715.82,27284.18,30.97,0,0.4077,6,Medium,,,,,,,4749
ACC-09878,Loyal Mid-Market,995.69,19004.31,56.62,0,0.4077,6,Medium,,,,,,,4750
ACC-09040,Growth-Stage Expanding,68351.5,431648.5,74.07,0,0.4077,6,Medium,,,,,,,4751
ACC-09045,Loyal Mid-Market,41286.4,108713.6,59.1,1,0.4076,6,Medium,,,,,,,4752
ACC-01111,Loyal Mid-Market,14933.94,135066.06,46.91,1,0.4076,6,Medium,,,,,,,4753
ACC-01856,Early-Stage Potential,3814.27,16185.73,57.7,1,0.4076,6,Medium,,,,,,,4754
ACC-07136,Loyal Mid-Market,2874.39,37125.61,60.31,1,0.4076,6,Medium,,,,,,,4755
ACC-01933,At-Risk Dormant,17543.85,22456.15,66.87,0,0.4076,6,Medium,,,,,,,4756
ACC-09696,Loyal Mid-Market,37349.1,112650.9,50.01,1,0.4076,6,Medium,,,,,,,4757
ACC-07584,Loyal Mid-Market,14082.86,25917.14,46.33,1,0.4076,6,Medium,,,,,,,4758
ACC-05497,Early-Stage Potential,1622.02,18377.98,38.76,0,0.4076,6,Medium,,,,,,,4759
ACC-00045,Loyal Mid-Market,1963.27,18036.73,69.95,0,0.4076,6,Medium,health_score,0.2574,num_products,-0.1764,nps_score,0.1577,4760
ACC-01054,Growth-Stage Expanding,98097.89,401902.11,61.53,0,0.4076,6,Medium,,,,,,,4761
ACC-08542,Growth-Stage Expanding,92425.32,407574.68,53.12,1,0.4076,6,Medium,,,,,,,4762
ACC-01061,Loyal Mid-Market,1198.45,18801.55,66.04,1,0.4076,6,Medium,,,,,,,4763
ACC-05998,Loyal Mid-Market,1624.98,18375.02,54.47,1,0.4075,6,Medium,,,,,,,4764
ACC-09431,Loyal Mid-Market,2670.63,37329.37,65.36,0,0.4075,6,Medium,,,,,,,4765
ACC-04044,Early-Stage Potential,2695.0,17305.0,52.56,1,0.4075,6,Medium,,,,,,,4766
ACC-04122,Early-Stage Potential,5537.32,34462.68,38.33,1,0.4075,6,Medium,,,,,,,4767
ACC-06037,Early-Stage Potential,3696.69,16303.31,37.91,1,0.4075,6,Medium,,,,,,,4768
ACC-03989,Loyal Mid-Market,2097.46,17902.54,48.99,1,0.4075,6,Medium,,,,,,,4769
ACC-04809,Early-Stage Potential,19986.68,130013.32,38.15,1,0.4075,6,Medium,,,,,,,4770
ACC-05936,Loyal Mid-Market,4438.49,35561.51,60.21,1,0.4075,6,Medium,peak_feature_adoption,0.1856,contract_end_days,-0.1798,num_products,-0.176,4771
ACC-01798,Early-Stage Potential,29564.15,120435.85,27.17,0,0.4073,6,Medium,,,,,,,4772
ACC-01118,Early-Stage Potential,4804.03,35195.97,32.55,0,0.4071,6,Medium,,,,,,,4773
ACC-01554,At-Risk Dormant,29983.05,120016.95,36.3,0,0.4071,6,Medium,health_score,-0.3505,num_products,0.1615,arr,0.1398,4774
ACC-01081,Loyal Mid-Market,51091.88,98908.12,71.84,0,0.4071,6,Medium,,,,,,,4775
ACC-05853,Growth-Stage Expanding,44830.61,455169.39,55.35,0,0.4071,6,Medium,,,,,,,4776
ACC-05595,Loyal Mid-Market,13384.98,26615.02,46.71,0,0.4071,6,Medium,num_products,0.2266,health_score,-0.1761,nps_score,-0.1707,4777
ACC-02876,Early-Stage Potential,19576.84,130423.16,66.78,0,0.4071,6,Medium,,,,,,,4778
ACC-03813,Loyal Mid-Market,15087.72,24912.28,50.45,1,0.4071,6,Medium,num_products,0.1858,arr_utilization,-0.1775,peak_feature_adoption,0.1058,4779
ACC-08559,Early-Stage Potential,15846.9,134153.1,45.59,0,0.4071,6,Medium,,,,,,,4780
ACC-00380,Loyal Mid-Market,7400.58,32599.42,53.77,0,0.4071,6,Medium,,,,,,,4781
ACC-02901,Early-Stage Potential,23752.85,126247.15,34.12,0,0.4071,6,Medium,,,,,,,4782
ACC-00292,Growth-Stage Expanding,121316.89,378683.11,43.01,0,0.4071,6,Medium,,,,,,,4783
ACC-01119,Early-Stage Potential,11440.26,138559.74,55.51,0,0.4068,6,Medium,,,,,,,4784
ACC-00190,Loyal Mid-Market,18193.82,131806.18,48.84,0,0.4068,6,Medium,,,,,,,4785
ACC-02353,At-Risk Dormant,29976.68,120023.32,27.79,0,0.4068,6,Medium,,,,,,,4786
ACC-01137,Early-Stage Potential,4045.34,35954.66,45.61,0,0.4068,6,Medium,,,,,,,4787
ACC-00464,Loyal Mid-Market,40402.57,109597.43,53.23,0,0.4068,6,Medium,,,,,,,4788
ACC-01573,Loyal Mid-Market,6519.59,33480.41,64.17,0,0.4068,6,Medium,,,,,,,4789
ACC-02408,Early-Stage Potential,20483.49,129516.51,56.09,0,0.4068,6,Medium,login_growth,-0.2785,num_products,0.2225,contract_end_days,-0.1571,4790
ACC-00364,Growth-Stage Expanding,159018.45,340981.55,41.25,0,0.4068,6,Medium,,,,,,,4791
ACC-02806,Loyal Mid-Market,23703.26,126296.74,68.1,0,0.4068,6,Medium,,,,,,,4792
ACC-02549,Early-Stage Potential,24515.73,125484.27,41.19,0,0.4068,6,Medium,tenure_months,0.1951,max_storage_gb,0.1343,arr,0.1078,4793
ACC-07405,Loyal Mid-Market,4655.45,35344.55,77.91,0,0.4067,6,Medium,,,,,,,4794
ACC-04368,At-Risk Dormant,3790.92,36209.08,53.81,0,0.4067,6,Medium,,,,,,,4795
ACC-08252,High-Value Engaged,219046.96,280953.04000000004,68.12,0,0.4067,6,Medium,,,,,,,4796
ACC-09694,Growth-Stage Expanding,54415.4,445584.6,45.68,0,0.4067,6,Medium,max_storage_gb,-0.3445,users_per_login,-0.2704,arr,0.265,4797
ACC-06594,Early-Stage Potential,2943.49,17056.510000000002,28.68,0,0.4067,6,Medium,,,,,,,4798
ACC-09914,Loyal Mid-Market,28327.33,121672.67,54.56,0,0.4067,6,Medium,,,,,,,4799
ACC-01254,Early-Stage Potential,3930.56,36069.44,55.63,1,0.4066,6,Medium,peak_feature_adoption,-0.2259,users_per_login,-0.2131,arr,-0.1569,4800
ACC-02796,Loyal Mid-Market,3238.63,36761.37,50.67,1,0.4066,6,Medium,,,,,,,4801
ACC-08136,Early-Stage Potential,27786.73,122213.27,53.91,0,0.4066,6,Medium,,,,,,,4802
ACC-01335,At-Risk Dormant,1830.81,18169.19,36.21,1,0.4066,6,Medium,arr,-0.3601,num_products,-0.3396,health_score,-0.301,4803
ACC-03548,Loyal Mid-Market,2035.43,17964.57,52.12,0,0.4066,6,Medium,num_users,0.296,num_products,-0.2528,tenure_months,-0.2371,4804
ACC-07073,At-Risk Dormant,44092.17,105907.83,57.36,0,0.4065,6,Medium,,,,,,,4805
ACC-04063,Loyal Mid-Market,24174.65,125825.35,49.58,0,0.4065,6,Medium,,,,,,,4806
ACC-04617,Growth-Stage Expanding,93512.71,406487.29,28.38,0,0.4065,6,Medium,,,,,,,4807
ACC-07621,At-Risk Dormant,26820.98,123179.02,57.0,0,0.4065,6,Medium,login_growth,-0.2119,contract_end_days,0.179,arr,0.1766,4808
ACC-06297,Early-Stage Potential,1911.37,18088.63,37.56,1,0.4065,6,Medium,arr,-0.2096,num_products,-0.209,health_score,-0.2021,4809
ACC-08055,Loyal Mid-Market,2264.44,17735.56,47.62,0,0.4065,6,Medium,num_products,0.2283,arr,-0.2276,users_per_login,0.2067,4810
ACC-06728,Early-Stage Potential,29286.71,120713.29000000001,48.37,0,0.4065,6,Medium,,,,,,,4811
ACC-09616,Loyal Mid-Market,16424.57,133575.43,50.62,0,0.4065,6,Medium,,,,,,,4812
ACC-06709,Loyal Mid-Market,11360.45,28639.55,67.34,0,0.4065,6,Medium,,,,,,,4813
ACC-03662,At-Risk Dormant,382.43,19617.57,57.2,0,0.4065,6,Medium,arr_per_tenure_month,-0.2678,arr,-0.2166,nps_score,0.1487,4814
ACC-09735,Growth-Stage Expanding,172351.19,327648.81,70.46,0,0.4065,6,Medium,,,,,,,4815
ACC-05464,Loyal Mid-Market,5590.12,34409.88,67.02,0,0.4065,6,Medium,health_score,0.2726,peak_feature_adoption,-0.1984,num_products,-0.1864,4816
ACC-03156,Loyal Mid-Market,20104.49,129895.51,53.89,0,0.4065,6,Medium,,,,,,,4817
ACC-04724,Loyal Mid-Market,8033.15,31966.85,56.31,0,0.4065,6,Medium,,,,,,,4818
ACC-03125,Early-Stage Potential,26926.69,123073.31,43.06,0,0.4065,6,Medium,,,,,,,4819
ACC-03087,Loyal Mid-Market,50029.35,99970.65,52.06,0,0.4065,6,Medium,,,,,,,4820
ACC-09981,Loyal Mid-Market,22638.37,127361.63,44.35,0,0.4065,6,Medium,peak_feature_adoption,-0.2051,num_products,0.193,health_score,-0.1405,4821
ACC-01843,At-Risk Dormant,23194.82,126805.18,58.12,0,0.4065,6,Medium,,,,,,,4822
ACC-04565,Loyal Mid-Market,36426.03,113573.97,74.66,0,0.4065,6,Medium,,,,,,,4823
ACC-09534,Loyal Mid-Market,3330.31,36669.69,57.73,0,0.4065,6,Medium,,,,,,,4824
ACC-00804,At-Risk Dormant,5302.25,34697.75,54.62,0,0.4065,6,Medium,,,,,,,4825
ACC-01142,At-Risk Dormant,5301.96,34698.04,73.36,0,0.4065,6,Medium,,,,,,,4826
ACC-07402,Early-Stage Potential,17046.44,132953.56,35.54,0,0.4065,6,Medium,,,,,,,4827
ACC-05416,Early-Stage Potential,1713.61,38286.39,48.89,0,0.4065,6,Medium,,,,,,,4828
ACC-09371,At-Risk Dormant,6398.12,13601.880000000001,55.08,0,0.4065,6,Medium,,,,,,,4829
ACC-08011,Loyal Mid-Market,1666.2,18333.8,58.55,0,0.4065,6,Medium,,,,,,,4830
ACC-03403,Loyal Mid-Market,7895.03,32104.97,70.41,0,0.4065,6,Medium,,,,,,,4831
ACC-09393,Early-Stage Potential,10504.17,29495.83,53.28,0,0.4065,6,Medium,,,,,,,4832
ACC-08374,Loyal Mid-Market,15723.42,134276.58,58.52,0,0.4065,6,Medium,,,,,,,4833
ACC-05909,Loyal Mid-Market,42569.47,107430.53,49.19,0,0.4065,6,Medium,,,,,,,4834
ACC-02141,Loyal Mid-Market,1511.1,18488.9,53.22,0,0.4065,6,Medium,,,,,,,4835
ACC-04081,Early-Stage Potential,38491.55,111508.45,41.07,0,0.4065,6,Medium,,,,,,,4836
ACC-04773,Growth-Stage Expanding,65601.76,434398.24,53.17,0,0.4065,6,Medium,,,,,,,4837
ACC-00969,Early-Stage Potential,2755.22,37244.78,55.18,0,0.4065,6,Medium,tenure_months,-0.1864,arr,-0.1763,peak_feature_adoption,0.1461,4838
ACC-01603,Loyal Mid-Market,3787.67,36212.33,60.48,0,0.4065,6,Medium,,,,,,,4839
ACC-04308,Loyal Mid-Market,16806.65,133193.35,55.95,0,0.4065,6,Medium,,,,,,,4840
ACC-07393,Early-Stage Potential,49027.1,100972.9,37.8,0,0.4065,6,Medium,,,,,,,4841
ACC-04103,At-Risk Dormant,7355.42,32644.58,45.81,0,0.4065,6,Medium,contract_end_days,0.3521,num_products,0.2148,nps_score,-0.1703,4842
ACC-04811,Early-Stage Potential,5155.13,34844.87,67.36,0,0.4065,6,Medium,,,,,,,4843
ACC-09389,Loyal Mid-Market,13241.56,136758.44,58.58,0,0.4064,6,Medium,,,,,,,4844
ACC-00082,Early-Stage Potential,32027.53,117972.47,36.54,0,0.4064,6,Medium,,,,,,,4845
ACC-07111,Early-Stage Potential,2676.07,17323.93,29.84,0,0.4064,6,Medium,,,,,,,4846
ACC-02552,Early-Stage Potential,5336.35,34663.65,66.12,0,0.4064,6,Medium,,,,,,,4847
ACC-07003,Early-Stage Potential,2588.77,37411.23,69.1,0,0.4064,6,Medium,,,,,,,4848
ACC-04760,Loyal Mid-Market,3268.43,16731.57,44.66,1,0.4064,6,Medium,,,,,,,4849
ACC-06355,Early-Stage Potential,8050.54,141949.46,39.88,1,0.4064,6,Medium,,,,,,,4850
ACC-05988,Loyal Mid-Market,17323.76,132676.24,55.11,0,0.4064,6,Medium,,,,,,,4851
ACC-01969,Loyal Mid-Market,12743.75,27256.25,56.48,1,0.4064,6,Medium,contract_end_days,-0.2118,max_storage_gb,0.2077,num_products,-0.1865,4852
ACC-00355,Loyal Mid-Market,10721.87,29278.129999999997,55.36,1,0.4064,6,Medium,,,,,,,4853
ACC-04451,At-Risk Dormant,5535.84,14464.16,65.82,1,0.4064,6,Medium,,,,,,,4854
ACC-08205,Early-Stage Potential,29822.19,120177.81,40.27,0,0.4064,6,Medium,arr,0.2443,num_products,-0.1954,arr_per_tenure_month,0.1939,4855
ACC-00981,Loyal Mid-Market,2848.29,17151.71,48.8,1,0.4064,6,Medium,,,,,,,4856
ACC-09257,Early-Stage Potential,8182.98,31817.02,53.46,0,0.4064,6,Medium,,,,,,,4857
ACC-01213,Loyal Mid-Market,6117.07,33882.93,54.8,1,0.4064,6,Medium,,,,,,,4858
ACC-07647,High-Value Engaged,226943.76,273056.24,28.0,0,0.4064,6,Medium,,,,,,,4859
ACC-07854,Early-Stage Potential,7422.09,32577.91,54.49,0,0.4064,6,Medium,,,,,,,4860
ACC-02160,Growth-Stage Expanding,76616.22,423383.78,75.23,0,0.4064,6,Medium,,,,,,,4861
ACC-01174,Loyal Mid-Market,5768.43,34231.57,45.9,1,0.4064,6,Medium,,,,,,,4862
ACC-00991,Early-Stage Potential,6943.97,33056.03,43.82,1,0.4064,6,Medium,,,,,,,4863
ACC-00036,Early-Stage Potential,32021.25,117978.75,51.18,1,0.4064,6,Medium,,,,,,,4864
ACC-09271,Growth-Stage Expanding,61624.46,438375.54,64.6,0,0.4064,6,Medium,,,,,,,4865
ACC-00293,At-Risk Dormant,1032.4,18967.6,71.79,0,0.4064,6,Medium,,,,,,,4866
ACC-09303,Loyal Mid-Market,19668.52,130331.48,56.23,0,0.4064,6,Medium,,,,,,,4867
ACC-01545,Early-Stage Potential,7374.42,32625.58,35.53,1,0.4064,6,Medium,,,,,,,4868
ACC-04097,Loyal Mid-Market,3331.69,36668.31,56.45,1,0.4064,6,Medium,,,,,,,4869
ACC-00163,Loyal Mid-Market,37137.5,112862.5,51.88,1,0.4064,6,Medium,,,,,,,4870
ACC-05112,Early-Stage Potential,6422.14,33577.86,44.57,1,0.4064,6,Medium,,,,,,,4871
ACC-01713,At-Risk Dormant,847.93,19152.07,60.16,0,0.4064,6,Medium,,,,,,,4872
ACC-09772,Loyal Mid-Market,9057.15,30942.85,62.03,0,0.4064,6,Medium,,,,,,,4873
ACC-09454,Early-Stage Potential,7552.95,32447.05,32.84,0,0.4064,6,Medium,,,,,,,4874
ACC-03552,Early-Stage Potential,5502.14,34497.86,37.3,1,0.4064,6,Medium,,,,,,,4875
ACC-08608,Loyal Mid-Market,8519.41,31480.59,74.29,0,0.4064,6,Medium,,,,,,,4876
ACC-06717,Early-Stage Potential,4828.49,35171.51,37.48,1,0.4064,6,Medium,,,,,,,4877
ACC-04685,At-Risk Dormant,1128.07,18871.93,55.51,0,0.4064,6,Medium,,,,,,,4878
ACC-05382,Early-Stage Potential,7223.49,32776.51,45.53,1,0.4064,6,Medium,,,,,,,4879
ACC-02725,Loyal Mid-Market,30640.19,119359.81,53.37,0,0.4064,6,Medium,,,,,,,4880
ACC-00614,Early-Stage Potential,7102.08,12897.92,49.95,0,0.4064,6,Medium,,,,,,,4881
ACC-08747,At-Risk Dormant,5058.51,34941.49,51.94,0,0.4064,6,Medium,,,,,,,4882
ACC-00622,Early-Stage Potential,11457.78,28542.22,33.25,1,0.4064,6,Medium,,,,,,,4883
ACC-08178,Loyal Mid-Market,6040.08,33959.92,62.14,0,0.4064,6,Medium,,,,,,,4884
ACC-07682,Loyal Mid-Market,5342.25,34657.75,55.38,0,0.4064,6,Medium,,,,,,,4885
ACC-02543,Loyal Mid-Market,32513.31,117486.69,63.61,0,0.4063,6,Medium,,,,,,,4886
ACC-01659,Early-Stage Potential,38131.52,111868.48000000001,44.48,0,0.4063,6,Medium,,,,,,,4887
ACC-09899,At-Risk Dormant,5058.24,34941.76,61.59,0,0.4063,6,Medium,,,,,,,4888
ACC-02718,Loyal Mid-Market,3470.34,16529.66,58.35,0,0.4063,6,Medium,login_growth,0.1952,num_products,0.1616,arr,-0.1235,4889
ACC-07784,Loyal Mid-Market,58441.51,91558.48999999999,40.05,1,0.4062,6,Medium,,,,,,,4890
ACC-07808,Loyal Mid-Market,13926.02,136073.98,51.91,1,0.4062,6,Medium,,,,,,,4891
ACC-09126,Early-Stage Potential,2762.74,17237.260000000002,58.34,1,0.4062,6,Medium,logins_per_user,0.2477,arr,-0.2069,peak_feature_adoption,0.1882,4892
ACC-07886,Loyal Mid-Market,21898.94,128101.06,74.86,1,0.4062,6,Medium,,,,,,,4893
ACC-00830,Early-Stage Potential,33574.45,116425.55,51.75,0,0.4062,6,Medium,,,,,,,4894
ACC-04116,Loyal Mid-Market,29832.25,120167.75,48.53,0,0.4062,6,Medium,,,,,,,4895
ACC-07566,Early-Stage Potential,3218.93,16781.07,41.55,1,0.4062,6,Medium,,,,,,,4896
ACC-09507,Loyal Mid-Market,6752.82,33247.18,70.08,1,0.4062,6,Medium,,,,,,,4897
ACC-07805,Early-Stage Potential,23866.09,126133.91,50.94,1,0.4062,6,Medium,,,,,,,4898
ACC-04028,Loyal Mid-Market,12067.13,27932.870000000003,57.47,0,0.4062,6,Medium,,,,,,,4899
ACC-07154,Loyal Mid-Market,5653.42,34346.58,56.65,1,0.4062,6,Medium,,,,,,,4900
ACC-06051,Loyal Mid-Market,10862.79,139137.21,68.68,0,0.4062,6,Medium,,,,,,,4901
ACC-02922,Growth-Stage Expanding,100171.18,399828.82,69.88,0,0.4062,6,Medium,,,,,,,4902
ACC-04009,At-Risk Dormant,37000.15,112999.85,72.78,0,0.4062,6,Medium,,,,,,,4903
ACC-04750,Growth-Stage Expanding,48212.02,451787.98,57.74,0,0.4062,6,Medium,,,,,,,4904
ACC-04920,Early-Stage Potential,48168.28,101831.72,40.08,0,0.4062,6,Medium,,,,,,,4905
ACC-05191,Loyal Mid-Market,4696.0,35304.0,75.11,1,0.4059,6,Medium,,,,,,,4906
ACC-01482,Growth-Stage Expanding,78179.61,421820.39,59.74,0,0.4059,6,Medium,,,,,,,4907
ACC-04131,Early-Stage Potential,7960.73,32039.27,50.85,1,0.4059,6,Medium,,,,,,,4908
ACC-02174,At-Risk Dormant,68962.94,81037.06,62.74,0,0.4059,6,Medium,,,,,,,4909
ACC-06360,At-Risk Dormant,12454.67,27545.33,38.86,1,0.4059,6,Medium,,,,,,,4910
ACC-06362,Loyal Mid-Market,6087.58,33912.42,65.96,1,0.4059,6,Medium,,,,,,,4911
ACC-00892,Loyal Mid-Market,2139.38,17860.62,75.32,0,0.4059,6,Medium,,,,,,,4912
ACC-02908,High-Value Engaged,182651.46,317348.54000000004,34.99,0,0.4059,6,Medium,,,,,,,4913
ACC-01771,At-Risk Dormant,16198.44,23801.559999999998,60.98,1,0.4058,6,Medium,,,,,,,4914
ACC-02060,Growth-Stage Expanding,120663.91,379336.08999999997,50.19,0,0.4058,6,Medium,num_products,0.2477,arr,0.2018,logins_stddev,0.1903,4915
ACC-02611,Loyal Mid-Market,1537.47,18462.53,65.86,1,0.4058,6,Medium,,,,,,,4916
ACC-01339,Loyal Mid-Market,1661.0,18339.0,49.64,1,0.4058,6,Medium,,,,,,,4917
ACC-01750,Loyal Mid-Market,33156.1,116843.9,82.74,0,0.4058,6,Medium,health_score,0.4335,num_products,-0.258,arr,0.2042,4918
ACC-01638,Early-Stage Potential,566.44,19433.56,36.11,1,0.4058,6,Medium,,,,,,,4919
